ID,wt_a,dhh_a,m/w,log
8726,0.4688298469326838,0.17835832370661542,0.38,-1.3959286763311392
8727,0.6827169896476826,0.5493541428680762,0.8,-0.3219280948873623
8728,0.34567714190161314,0.15071491482862656,0.44,-1.1844245711374275
8732,0.8154782132090984,0.5140553999377528,0.63,-0.6665762662748083
8733,0.7032947715989263,0.451044061302682,0.64,-0.6438561897747246
8734,0.7531997152499159,0.5906016234282987,0.78,-0.3584539709124763
8735,0.8008210744786772,0.5014902978978104,0.63,-0.6665762662748083
8736,0.6345607333842628,0.2494269131346632,0.39,-1.3584539709124763
8739,0.8418085537650755,0.6840382801326721,0.81,-0.3040061868900999
8741,0.8507692307692307,0.7228171873976551,0.85,-0.23446525363702297
8742,0.8138528138528138,0.5395922238027501,0.66,-0.5994620704162712
8744,0.7692170222271864,0.3515152860917732,0.46,-1.1202942337177118
8745,0.711107448912327,0.464873949579832,0.65,-0.6214883767462702
8751,0.6858261882078966,0.3972189617701809,0.58,-0.7858751946471527
8754,0.5056883018747494,0.2402418324482589,0.48,-1.0588936890535685
8755,0.5749595223638939,0.3911624258134934,0.68,-0.5563933485243852
8760,0.6453430715625839,0.3014532820263757,0.47,-1.0892673380970874
8763,0.6436247764200147,0.34595603689142745,0.54,-0.888968687611256
8764,0.8117580656206081,0.4863965688247588,0.6,-0.7369655941662062
8765,0.7326009973260099,0.629372612225406,0.86,-0.2175914350726268
8766,0.7478991596638656,0.4708260869565217,0.63,-0.6665762662748083
8767,0.8292673658610731,0.5699300699300699,0.69,-0.5353317329965557
8776,0.7834996720759344,0.34661831146901234,0.44,-1.1844245711374275
8777,0.6042459060056042,0.25358695190567176,0.42,-1.2515387669959646
8780,0.3730876966171084,0.18181818181818185,0.49,-1.0291463456595165
8788,0.6025554505637634,0.26403526088805196,0.44,-1.1844245711374275
8792,0.8640726101897813,0.6225120646928395,0.72,-0.47393118833241243
8794,0.8299266946251433,0.5302241778936694,0.64,-0.6438561897747246
8795,0.6378751602215289,0.4236973505266188,0.66,-0.5994620704162712
8797,0.8842249939868743,0.7757213645892891,0.88,-0.18442457113742744
8798,0.6698977423011525,0.3168029350010404,0.47,-1.0892673380970874
8800,0.7854211405392508,0.5182210159977351,0.66,-0.5994620704162712
8804,0.7890693729738849,0.5694701211519666,0.72,-0.47393118833241243
8805,0.7870247594233916,0.5692888492374755,0.72,-0.47393118833241243
8809,0.8414406918620887,0.6829860980118458,0.81,-0.3040061868900999
8811,0.8301886792452831,0.5002184002184002,0.6,-0.7369655941662062
8813,0.8052920214735284,0.6315909248320422,0.78,-0.3584539709124763
8814,0.8202525797012167,0.3385933364314145,0.41,-1.286304185156641
8816,0.4883287522905214,0.3122487066046029,0.64,-0.6438561897747246
8817,0.7599773242630385,0.5360022453561952,0.71,-0.49410907027004275
8830,0.6492270389025827,0.4321867067295239,0.67,-0.5777669993169522
8837,0.6834989285018508,0.4095368653527949,0.6,-0.7369655941662062
8840,0.7640164800886278,0.3718773941978937,0.49,-1.0291463456595165
8842,0.3492270970675153,0.2891566265060241,0.83,-0.2688167584278
8844,0.8903604497354497,0.6282063284029209,0.71,-0.49410907027004275
8846,0.6097331240188384,0.2250099760574621,0.37,-1.434402824145775
8851,0.7822986602822067,0.4665680656823626,0.6,-0.7369655941662062
8852,0.8035349108968741,0.7151320976643789,0.89,-0.16812275880832692
8853,0.530398447874176,0.435218494957626,0.82,-0.2863041851566411
8858,0.6131182443498199,0.29578834457070113,0.48,-1.0588936890535685
8861,0.5551097991468339,0.2741589119541875,0.49,-1.0291463456595165
8870,0.6901624945103206,0.4471277399848829,0.65,-0.6214883767462702
8871,0.6366076801050271,0.4415051793390177,0.69,-0.5353317329965557
8878,0.6340237774237039,0.5675235576128286,0.9,-0.15200309344504997
8880,0.8660284402642482,0.6786824286824287,0.78,-0.3584539709124763
8882,0.7610941586748038,0.4404293567464763,0.58,-0.7858751946471527
8884,0.6653769162640322,0.5016302699423719,0.75,-0.4150374992788438
8885,0.7143373456916704,0.3929606797477441,0.55,-0.862496476250065
8886,0.5477325281050897,0.290091111902664,0.53,-0.9159357352115255
8889,0.6064560439560439,0.381578947368421,0.63,-0.6665762662748083
8893,0.6204538007863696,0.4098528908655491,0.66,-0.5994620704162712
8899,0.6703352837373455,0.4036416184971098,0.6,-0.7369655941662062
8908,0.6674253276035864,0.5776378586625266,0.87,-0.20091269392599642
8911,0.86,0.5364023870417732,0.62,-0.6896598793878495
8913,0.6638037362454614,0.38348714045603016,0.58,-0.7858751946471527
8916,0.7077646815550043,0.32264241443142894,0.46,-1.1202942337177118
8919,0.5408587694052895,0.2182326609858699,0.4,-1.3219280948873622
8920,0.3833831240092671,0.2561035857489171,0.67,-0.5777669993169522
8926,0.8151032983511071,0.7486852214689557,0.92,-0.12029423371771177
8928,0.8759275631236221,0.5556921367366353,0.63,-0.6665762662748083
8930,0.8415611262298514,0.5360269330634161,0.64,-0.6438561897747246
8935,0.8642204576116186,0.5674099099099099,0.66,-0.5994620704162712
8937,0.8780784916053176,0.8562555222935817,0.98,-0.029146345659516508
8939,0.9074306382578948,0.7624481567736274,0.84,-0.2515387669959645
8943,0.9130288233497724,0.744890272931816,0.82,-0.2863041851566411
8947,0.7653833078361381,0.5715894365145509,0.75,-0.4150374992788438
8949,0.493405572755418,0.32582648832264705,0.66,-0.5994620704162712
8952,0.7407418528304908,0.4345394736842105,0.59,-0.7612131404128835
8956,0.8374857507144902,0.3132486135495917,0.37,-1.434402824145775
8958,0.7528843192532753,0.507790093791179,0.67,-0.5777669993169522
8959,0.5817465354913784,0.2047684458398744,0.35,-1.5145731728297585
8965,0.9199174575205088,0.7260495231902904,0.79,-0.3400754415976217
8966,0.7711112519408092,0.4398256570387719,0.57,-0.8109661756099832
8973,0.7297721358557894,0.3837274964740085,0.53,-0.9159357352115255
8975,0.6471938106477839,0.3666762342135477,0.57,-0.8109661756099832
8977,0.7292698224070773,0.30982410982410985,0.42,-1.2515387669959646
8979,0.7612131418355681,0.5531867162707582,0.73,-0.4540316308947075
8981,0.4562811551348562,0.2142857851659561,0.47,-1.0892673380970874
8985,0.7353686554934182,0.7607340140832176,1.03,0.04264433740849372
8989,0.7487398784054595,0.4519840865906624,0.6,-0.7369655941662062
8991,0.516908876269565,0.2515973532013917,0.49,-1.0291463456595165
8992,0.6822169448906894,0.5067562530286651,0.74,-0.4344028241457749
9001,0.7924291872043271,0.5360463467893704,0.68,-0.5563933485243852
9003,0.8730192519366161,0.7143600559489851,0.82,-0.2863041851566411
9005,0.7631643579618548,0.6576762815506927,0.86,-0.2175914350726268
9006,0.6353490658800394,0.3467924528301887,0.55,-0.862496476250065
9012,0.7398048377625053,0.4382332141523793,0.59,-0.7612131404128835
9013,0.9291612615826912,0.8676347802763527,0.93,-0.10469737866669322
9017,0.5231766820749871,0.1992037954082711,0.38,-1.3959286763311392
9019,0.4385547952274544,0.2413872461731985,0.55,-0.862496476250065
9021,0.6590206981773247,0.5182417582417582,0.79,-0.3400754415976217
9023,0.6778271819985282,0.3227195809000477,0.48,-1.0588936890535685
9024,0.7165118679050568,0.5966031631919482,0.83,-0.2688167584278
9031,0.904605897868474,0.6989757132345826,0.77,-0.3770696490798233
9032,0.7345312282193763,0.5322691756128288,0.72,-0.47393118833241243
9037,0.6426303501945525,0.2573345259391771,0.4,-1.3219280948873622
9040,0.684376948427897,0.5554112554112555,0.81,-0.3040061868900999
9041,0.6604828843224888,0.3691052600434007,0.56,-0.8365012677171204
9044,0.6193702257341506,0.3340838002567318,0.54,-0.888968687611256
9045,0.6946712924025791,0.4150576845158126,0.6,-0.7369655941662062
9047,0.8043404939809049,0.5822582393039046,0.72,-0.47393118833241243
9050,0.9351322585298109,0.7336296360779514,0.78,-0.3584539709124763
9058,0.5359004964999315,0.3253452890243155,0.61,-0.7131188522118385
9062,0.8781532054664842,0.5124937343358396,0.58,-0.7858751946471527
9068,0.8096302426401003,0.5913328884203239,0.73,-0.4540316308947075
9071,0.5603529307393782,0.2004085776395584,0.36,-1.4739311883324124
9075,0.7821367521367522,0.5152753872633391,0.66,-0.5994620704162712
9076,0.7924772954867226,0.4744109425248089,0.6,-0.7369655941662062
9081,0.6959844171411447,0.3900229248972375,0.56,-0.8365012677171204
9089,0.4764596928776033,0.3727175122646981,0.78,-0.3584539709124763
9090,0.6689393939393941,0.4378652123100896,0.65,-0.6214883767462702
9102,0.7615436401077142,0.4784810126582278,0.63,-0.6665762662748083
9106,0.7332508564902931,0.5105327478354529,0.7,-0.5145731728297583
9107,0.5627604920067567,0.2908107687519452,0.52,-0.9434164716336325
9110,0.7227614441995698,0.5372162189486127,0.74,-0.4344028241457749
9115,0.5109618215415453,0.35621582269776003,0.7,-0.5145731728297583
9118,0.6782199240607514,0.2720684166579689,0.4,-1.3219280948873622
9119,0.9255554285453006,0.5167208023304185,0.56,-0.8365012677171204
9120,0.5805972366661714,0.3096318166709032,0.53,-0.9159357352115255
9122,0.55,0.3332973718344581,0.61,-0.7131188522118385
9124,0.2494274352998641,0.13213332049609394,0.53,-0.9159357352115255
9127,0.8753416518122401,0.702735629990139,0.8,-0.3219280948873623
9131,0.5377926421404682,0.3556159420289855,0.66,-0.5994620704162712
9138,0.7217167721518987,0.651413353756179,0.9,-0.15200309344504997
9139,0.8084632846427162,0.5980198448806273,0.74,-0.4344028241457749
9143,0.6734711879186208,0.4293785310734464,0.64,-0.6438561897747246
9146,0.7688971638644968,0.5276653171390013,0.69,-0.5353317329965557
9147,0.8370311651261488,0.7031262053536991,0.84,-0.2515387669959645
9148,0.6481338697061124,0.37824754901960783,0.58,-0.7858751946471527
9150,0.5246512746512746,0.21885398271214795,0.42,-1.2515387669959646
9151,0.6640137347476853,0.4275584534159025,0.64,-0.6438561897747246
9153,0.8468818347198659,0.7053723361153876,0.83,-0.2688167584278
9157,0.7728651061069849,0.4096785175984712,0.53,-0.9159357352115255
9159,0.9038356493929188,0.6829246547211544,0.76,-0.3959286763311392
9163,0.5849607228713654,0.2928355104449075,0.5,-1.0
9166,0.6506581741092381,0.4093803940241653,0.63,-0.6665762662748083
9167,0.6175660969208117,0.37830601092896177,0.61,-0.7131188522118385
9174,0.6866852886405959,0.4933921288203824,0.72,-0.47393118833241243
9181,0.7015605185145919,0.4788856198467183,0.68,-0.5563933485243852
9184,0.8478506787330317,0.530639359005805,0.63,-0.6665762662748083
9185,0.7207015678979538,0.5246610115031167,0.73,-0.4540316308947075
9186,0.6760312151616499,0.33443049601959585,0.49,-1.0291463456595165
9188,0.7538407571266985,0.4684200596966655,0.62,-0.6896598793878495
9192,0.6686303742707194,0.2560035243248854,0.38,-1.3959286763311392
9194,0.6448230157492594,0.3434981289579735,0.53,-0.9159357352115255
9196,0.7172891150595135,0.5368035633398762,0.75,-0.4150374992788438
9198,0.6716843762298308,0.4681939575898277,0.7,-0.5145731728297583
9200,0.7824451410658307,0.4298682798816911,0.55,-0.862496476250065
9201,0.4915254237288136,0.2558139534883721,0.52,-0.9434164716336325
9202,0.6600684931506848,0.3660522273425499,0.55,-0.862496476250065
9206,0.5476780467576602,0.3664133993787255,0.67,-0.5777669993169522
9207,0.8984375,0.6874174731317588,0.77,-0.3770696490798233
9208,0.9775525376764128,0.9380817426266572,0.96,-0.058893689053568565
9215,0.6775699921990119,0.4814533577822026,0.71,-0.49410907027004275
9217,0.4358681951071426,0.1978862444768303,0.45,-1.15200309344505
9220,0.7742006239032951,0.3712198973549151,0.48,-1.0588936890535685
9221,0.5833333333333334,0.30770473267646586,0.53,-0.9159357352115255
9222,0.8215854736404284,0.6035864978902953,0.73,-0.4540316308947075
9225,0.604,0.4012082211570031,0.66,-0.5994620704162712
9228,0.8750985230115487,0.7880675422138836,0.9,-0.15200309344504997
9230,0.7322449440977666,0.4929312440500476,0.67,-0.5777669993169522
9241,0.8450929263491577,0.7013725490196079,0.83,-0.2688167584278
9243,0.8193112832321541,0.4618964709033684,0.56,-0.8365012677171204
9246,0.7577287795852286,0.4658452770094711,0.61,-0.7131188522118385
9249,0.8637879911045219,0.5053872053872054,0.59,-0.7612131404128835
9257,0.8214285714285714,0.6394942157654022,0.78,-0.3584539709124763
9271,0.7086133930794125,0.4380021273225157,0.62,-0.6896598793878495
9272,0.8751304013122275,0.4963550830782669,0.57,-0.8109661756099832
9274,0.8533375707347778,0.476018267859726,0.56,-0.8365012677171204
9283,0.7403486000312767,0.5883859288690119,0.79,-0.3400754415976217
9285,0.37823362623917095,0.18343292935995728,0.48,-1.0588936890535685
9287,0.8044989339019192,0.5003130920651232,0.62,-0.6896598793878495
9288,0.9709019679979614,0.9445588550139828,0.97,-0.043943347587597055
9294,0.8527957985789312,0.4931353684538978,0.58,-0.7858751946471527
9301,0.4512554964128674,0.212219161867474,0.47,-1.0892673380970874
9302,0.7532946169309805,0.543859649122807,0.72,-0.47393118833241243
9303,0.8458633672823395,0.5649976662964931,0.67,-0.5777669993169522
9307,0.774968874501992,0.5767240440135091,0.74,-0.4344028241457749
9316,0.7903570055545981,0.5412614205717654,0.68,-0.5563933485243852
9318,0.760335878847423,0.5595298298001001,0.74,-0.4344028241457749
9319,0.6522727272727273,0.4244112789252329,0.65,-0.6214883767462702
9320,0.5085719335454224,0.2487356053532524,0.49,-1.0291463456595165
9323,0.6155432411516695,0.278661469359219,0.45,-1.15200309344505
9330,0.6728827096983809,0.4407190022010271,0.65,-0.6214883767462702
9333,0.5550597258042622,0.2851154495868441,0.51,-0.9714308478032291
9334,0.7400719414067579,0.4428262346672388,0.6,-0.7369655941662062
9338,0.6482451218218708,0.4002134172876921,0.62,-0.6896598793878495
9342,0.666138093512142,0.33798670323773183,0.51,-0.9714308478032291
9343,0.6363636363636364,0.5089699074074074,0.8,-0.3219280948873623
9346,0.7155665907993655,0.44722385357020505,0.62,-0.6896598793878495
9347,0.6956521739130435,0.3486007610591406,0.5,-1.0
9349,0.3915612606943095,0.1988584748813054,0.51,-0.9714308478032291
9352,0.5476804331362091,0.2794786096256684,0.51,-0.9714308478032291
9354,0.6151515151515151,0.5526057880779431,0.9,-0.15200309344504997
9358,0.7231178707224335,0.5484782212502277,0.76,-0.3959286763311392
9360,0.6928662769455608,0.3966506950045069,0.57,-0.8109661756099832
9363,0.6409345324449229,0.3502006028119059,0.55,-0.862496476250065
9365,0.6682003633557687,0.2616093884190461,0.39,-1.3584539709124763
9366,0.4806658885323594,0.2143035250891896,0.45,-1.15200309344505
9367,0.7745568896512294,0.4800961249869838,0.62,-0.6896598793878495
9369,0.6313594458806887,0.37277265197437137,0.59,-0.7612131404128835
9370,0.4502567394094994,0.3107078234051467,0.69,-0.5353317329965557
9371,0.8462949794542484,0.7050909672789342,0.83,-0.2688167584278
9373,0.6917288516653095,0.4723290559278183,0.68,-0.5563933485243852
9379,0.6830755449387877,0.6238648271044358,0.91,-0.13606154957602837
9381,0.6148691087845152,0.3069639300189201,0.5,-1.0
9383,0.7393018936966684,0.3537237945777356,0.48,-1.0588936890535685
9386,0.6770213411167127,0.37113757589479934,0.55,-0.862496476250065
9396,0.4961928934010152,0.2926646706586826,0.59,-0.7612131404128835
9402,0.8284594961472432,0.7208063653282499,0.87,-0.20091269392599642
9409,0.8300405268490374,0.5274512123004139,0.64,-0.6438561897747246
9410,0.8652293810323319,0.6710675782198338,0.78,-0.3584539709124763
9415,0.5820839580209896,0.1840291716847317,0.32,-1.6438561897747246
9416,0.81484375,0.7651963787352801,0.94,-0.08926733809708741
9419,0.9069216867342694,0.7751289053965479,0.85,-0.23446525363702297
9422,0.5433983245607532,0.2332594791101015,0.43,-1.217591435072627
9427,0.6806071401500795,0.44229526210328995,0.65,-0.6214883767462702
9428,0.4985975609756098,0.28719298245614033,0.58,-0.7858751946471527
9431,0.7624989946251788,0.4369343624730928,0.57,-0.8109661756099832
9433,0.8306227390953391,0.5275561407922856,0.64,-0.6438561897747246
9434,0.6893547397484405,0.427174109125222,0.62,-0.6896598793878495
9436,0.6705599874556538,0.4169864332673018,0.62,-0.6896598793878495
9440,0.6969007906269781,0.4523275320908284,0.65,-0.6214883767462702
9443,0.7237241934042363,0.3531301257517769,0.49,-1.0291463456595165
9444,0.4878234102244389,0.3740176756151197,0.77,-0.3770696490798233
9445,0.699843846461125,0.5663417450960113,0.81,-0.3040061868900999
9446,0.8296648327207633,0.6004247082788274,0.72,-0.47393118833241243
9449,0.7571969034637334,0.5717501999572369,0.76,-0.3959286763311392
9450,0.6721023871153293,0.3330288398799426,0.5,-1.0
9451,0.4348527568922306,0.15947665585702714,0.37,-1.434402824145775
9456,0.5768741934222361,0.34308215863500835,0.59,-0.7612131404128835
9457,0.5575547733087118,0.3724954593251123,0.67,-0.5777669993169522
9459,0.9450182774569618,0.8557473691967064,0.91,-0.13606154957602837
9460,0.7153911526027246,0.5786652260638299,0.81,-0.3040061868900999
9462,0.6373099749277984,0.4200994318181819,0.66,-0.5994620704162712
9465,0.8344370860927153,0.6974485596707819,0.84,-0.2515387669959645
9472,0.7938410293253216,0.5334629477305017,0.67,-0.5777669993169522
9476,0.5754048582995952,0.5,0.87,-0.20091269392599642
9481,0.5318373983739837,0.2902198152277796,0.55,-0.862496476250065
9482,0.6027814963557936,0.3620726044744618,0.6,-0.7369655941662062
9484,0.5489086062227644,0.5533370463195024,1.01,0.014355292977070055
9487,0.5680649308903889,0.330950378469302,0.58,-0.7858751946471527
9488,0.2636700688625271,0.11795833408215085,0.45,-1.15200309344505
9490,0.7256909756909757,0.4700411162096753,0.65,-0.6214883767462702
9496,0.7609401719066662,0.5708559490581461,0.75,-0.4150374992788438
9502,0.8138395590936927,0.5027188940092167,0.62,-0.6896598793878495
9503,0.6675549511137249,0.3794590568506964,0.57,-0.8109661756099832
9506,0.9642181541922809,0.9427412581064251,0.98,-0.029146345659516508
9510,0.6661207158022444,0.661764705882353,0.99,-0.01449956969511509
9512,0.8477846088615646,0.6775005939653125,0.8,-0.3219280948873623
9516,0.7861454440931301,0.4875538993586798,0.62,-0.6896598793878495
9519,0.422186170821244,0.15025900131540038,0.36,-1.4739311883324124
9522,0.8116867737399156,0.6108013298777455,0.75,-0.4150374992788438
9524,0.6295001295001295,0.4796434732604945,0.76,-0.3959286763311392
