ID,cap,uncap,wt1,Assigned_gene_name
1011,5,11,0.3125,YDL025W-A
1014,0,538,0.0,YDL022W
1015,18,3,0.8571428571428571,YDL021W
1017,155,34,0.8201058201058201,YDL017W
1019,1586,1150,0.5796783625730995,YDL014W
1021,155,127,0.5496453900709221,YDL013W
1022,20,3,0.8695652173913043,YDL010W
1023,321,256,0.5563258232235702,YDL010W
1026,836,323,0.7213114754098361,YDL008W
1028,1216,334,0.7845161290322581,YDL007W
1030,287,141,0.6705607476635514,YDL006W
1032,2,1,0.6666666666666666,YDL004W
1033,5012,5638,0.4706103286384977,YDL004W
1034,14,11,0.56,YDL003W
1035,202,40,0.8347107438016529,YDL003W
1036,88,78,0.5301204819277109,YDL001W
1038,1,0,1.0,YDR002W
1039,2784,2558,0.5211531261699738,YDR002W
1041,567,250,0.6940024479804161,YDR003W
1042,8,15,0.3478260869565217,YDR003W-A
1043,3,3,0.5,YDR003W-A
1044,8,21,0.27586206896551724,YDR004W
1045,101,72,0.5838150289017341,YDR004W
1047,82,10,0.8913043478260869,YDR007W
1048,51,36,0.5862068965517241,YDR007W
1050,7,2,0.7777777777777778,YDR009W
1051,6,1,0.8571428571428571,YDR009W
1054,754,123,0.8597491448118586,YDR011W
1055,5,1,0.8333333333333334,YDR011W
1056,42,17,0.7118644067796609,YDR011W
1058,52,15,0.7761194029850746,YDR012W
1059,8,0,1.0,YDR012W
1060,12680,3814,0.7687643991754577,YDR012W
1062,0,54,0.0,YDR013W
1063,171,66,0.7215189873417721,YDR013W
1064,117,50,0.7005988023952096,YDR014W
1065,8,2,0.8,YDR014W-A
1073,1,2,0.3333333333333333,YDR021W
1074,61,54,0.5304347826086957,YDR021W
1075,4029,1550,0.7221724323355441,YDR023W
1076,19,9,0.6785714285714286,YDR025W
1077,19803,7710,0.7197688365499946,YDR025W
1080,585,75,0.8863636363636364,YDR031W
1083,63,6,0.9130434782608696,YDR033W
1084,14085,21936,0.3910219038893977,YDR033W
1089,0,388,0.0,YDR034W-B
1090,36,17,0.6792452830188679,YDR034W-B
1091,459,398,0.5355892648774796,YDR035W
1093,42,14,0.75,YDR037W
1094,3557,2536,0.5837846709338586,YDR037W
1096,457,428,0.5163841807909605,YDR041W
1104,114,52,0.6867469879518072,YDR044W
1105,310,90,0.775,YDR044W
1106,8,6,0.5714285714285714,YDR047W
1107,957,123,0.8861111111111111,YDR047W
1108,759,159,0.826797385620915,YDR047W
1110,116,53,0.6863905325443787,YDR049W
1115,1,2,0.3333333333333333,YDR055W
1116,1345,331,0.8025059665871122,YDR055W
1120,105,50,0.6774193548387096,YDR057W
1121,7,3,0.7,YDR060W
1122,819,407,0.6680261011419251,YDR060W
1123,200,268,0.4273504273504273,YDR061W
1125,2534,617,0.8041891463027611,YDR062W
1126,12,18,0.4,YDR062W
1127,591,656,0.4739374498797113,YDR063W
1128,95609,5270,0.9477591966613468,YDR064W
1133,127,50,0.7175141242937854,YDR065W
1138,7,5,0.5833333333333334,YDR068W
1139,151,55,0.7330097087378641,YDR068W
1144,39,5,0.8863636363636364,YDR073W
1145,534,251,0.6802547770700637,YDR073W
1147,9,4,0.6923076923076923,YDR074W
1148,273,405,0.4026548672566372,YDR074W
1150,237,90,0.7247706422018348,YDR075W
1151,4,1,0.8,YDR075W
1152,67,38,0.6380952380952379,YDR076W
1154,25,11,0.6944444444444444,YDR077W
1155,12733,2056,0.8609777537358848,YDR077W
1161,1,1,0.5,YDR079W
1162,14,2,0.875,YDR079W
1163,257,106,0.7079889807162535,YDR079W
1164,68,22,0.7555555555555555,YDR080W
1165,88,54,0.6197183098591549,YDR082W
1166,592,116,0.8361581920903954,YDR083W
1172,9,3,0.75,YDR089W
1173,116,27,0.8111888111888111,YDR089W
1175,369,491,0.4290697674418605,YDR092W
1177,767,78,0.9076923076923076,YDR093W
1179,24,30,0.4444444444444444,YDR096W
1180,14,3,0.8235294117647058,YDR096W
1181,105,35,0.75,YDR096W
1182,34,12,0.7391304347826086,YDR096W
1185,1239,1780,0.41040079496522025,YDR099W
1190,1067,190,0.8488464598249801,YDR100W
1191,24,3,0.8888888888888888,YDR103W
1192,341,94,0.7839080459770115,YDR103W
1194,24,11,0.6857142857142857,YDR106W
1197,55,52,0.514018691588785,YDR108W
1198,363,117,0.75625,YDR110W
1199,1862,1009,0.6485545106234761,YDR115W
1201,17,15,0.53125,YDR118W
1202,1703,594,0.7414018284719199,YDR119W
1203,158,15,0.9132947976878611,YDR119W-A
1204,94,102,0.4795918367346938,YDR121W
1205,256,122,0.6772486772486772,YDR122W
1206,72,33,0.6857142857142857,YDR124W
1207,10,10,0.5,YDR124W
1208,7,1,0.875,YDR124W
1209,16,40,0.2857142857142857,YDR124W
1210,109,42,0.7218543046357616,YDR126W
1214,16,10,0.6153846153846154,YDR127W
1215,719,596,0.5467680608365019,YDR127W
1216,127,90,0.5852534562211982,YDR128W
1225,211,31,0.871900826446281,YDR137W
1226,149,135,0.5246478873239436,YDR138W
1228,14,29,0.32558139534883723,YDR140W
1229,1539,337,0.820362473347548,YDR140W
1233,3,1,0.75,YDR145W
1234,353,258,0.5777414075286416,YDR145W
1235,1,0,1.0,YDR145W
1237,69,6,0.92,YDR147W
1238,144,45,0.7619047619047619,YDR147W
1239,3,0,1.0,YDR150W
1240,340,147,0.6981519507186859,YDR150W
1241,1,4,0.2,YDR152W
1242,702,280,0.714867617107943,YDR152W
1243,6,6,0.5,YDR156W
1244,4815,1332,0.7833089311859444,YDR156W
1245,8982,262,0.9716572912159238,YDR158W
1248,137,72,0.6555023923444976,YDR159W
1249,137,35,0.7965116279069767,YDR160W
1250,588,198,0.7480916030534351,YDR161W
1253,3,1,0.75,YDR163W
1254,120,83,0.5911330049261084,YDR163W
1256,4,1,0.8,YDR165W
1257,785,507,0.6075851393188855,YDR165W
1259,967,365,0.725975975975976,YDR167W
1261,553,187,0.7472972972972973,YDR168W
1265,128,100,0.5614035087719298,YDR171W
1268,1113,936,0.5431918008784773,YDR172W
1269,8,19,0.2962962962962963,YDR174W
1270,2564,107,0.9599400973418196,YDR174W
1273,151,72,0.6771300448430493,YDR176W
1274,1153,432,0.7274447949526814,YDR177W
1276,1150,1337,0.4624045034177724,YDR178W
1277,133,14,0.9047619047619048,YDR179W-A
1278,138,24,0.8518518518518519,YDR180W
1279,440,335,0.567741935483871,YDR182W
1280,301,65,0.8224043715846995,YDR183W
1282,12,6,0.6666666666666666,YDR188W
1283,20,15,0.5714285714285714,YDR188W
1284,1692,772,0.6866883116883117,YDR188W
1286,217,142,0.6044568245125348,YDR189W
1287,38,12,0.76,YDR191W
1289,66,16,0.8048780487804879,YDR195W
1290,2,1,0.6666666666666666,YDR195W
1293,140,67,0.6763285024154589,YDR197W
1294,417,97,0.8112840466926071,YDR201W
1295,113,145,0.437984496124031,YDR204W
1296,337,324,0.5098335854765507,YDR205W
1297,254,151,0.6271604938271605,YDR206W
1298,25,18,0.5813953488372093,YDR206W
1299,485,61,0.8882783882783882,YDR208W
1300,2,9,0.18181818181818185,YDR210W
1301,3102,450,0.8733108108108109,YDR210W
1303,652,148,0.815,YDR211W
1307,1942,607,0.7618673989799921,YDR212W
1308,32,11,0.7441860465116279,YDR213W
1310,2807,302,0.9028626568028304,YDR214W
1312,3,0,1.0,YDR216W
1313,30,13,0.6976744186046512,YDR216W
1314,5,3,0.625,YDR216W
1318,220,131,0.6267806267806267,YDR221W
1319,412,97,0.8094302554027505,YDR222W
1320,29,4,0.8787878787878788,YDR223W
1321,18,10,0.6428571428571429,YDR225W
1322,25524,4708,0.8442709711563906,YDR225W
1323,8370,2510,0.7693014705882353,YDR226W
1324,71,3,0.9594594594594594,YDR227W
1326,84,17,0.8316831683168316,YDR229W
1328,2138,1129,0.6544230180593817,YDR232W
1329,160,122,0.5673758865248227,YDR232W
1333,36,6,0.8571428571428571,YDR234W
1334,30,8,0.7894736842105263,YDR234W
1335,848,261,0.7646528403967539,YDR234W
1340,220,187,0.5405405405405406,YDR235W
1342,170,258,0.397196261682243,YDR237W
1345,38,33,0.5352112676056338,YDR242W
1347,60,25,0.7058823529411765,YDR244W
1348,1215,591,0.6727574750830565,YDR245W
1349,118,347,0.2537634408602151,YDR246W
1350,12,7,0.631578947368421,YDR246W-A
1351,324,231,0.5837837837837838,YDR247W
1352,17,16,0.5151515151515151,YDR247W
1355,681,128,0.8417799752781211,YDR251W
1357,144,31,0.8228571428571428,YDR252W
1358,0,3,0.0,YDR254W
1359,116,57,0.6705202312138728,YDR254W
1370,355,206,0.6327985739750446,YDR262W
1371,55,17,0.7638888888888888,YDR265W
1372,86,19,0.8190476190476189,YDR265W
1374,8,1,0.8888888888888888,YDR268W
1375,147,146,0.5017064846416383,YDR268W
1377,169,68,0.7130801687763713,YDR270W
1378,646,380,0.6296296296296297,YDR272W
1379,199,102,0.6611295681063123,YDR275W
1380,106,2,0.9814814814814816,YDR275W
1381,134,39,0.7745664739884393,YDR275W
1385,2,17,0.10526315789473684,YDR279W
1386,234,112,0.6763005780346821,YDR279W
1387,229,401,0.3634920634920635,YDR280W
1390,3,0,1.0,YDR285W
1393,21,7,0.75,YDR287W
1394,227,29,0.88671875,YDR287W
1395,294,55,0.8424068767908309,YDR288W
1396,210,45,0.8235294117647058,YDR291W
1400,695,111,0.8622828784119106,YDR296W
1401,2183,384,0.8504090377873004,YDR297W
1403,411,98,0.8074656188605108,YDR299W
1404,166,41,0.8019323671497585,YDR301W
1405,863,257,0.7705357142857143,YDR302W
1412,394,60,0.8678414096916299,YDR307W
1415,122,29,0.8079470198675497,YDR311W
1416,326,102,0.7616822429906542,YDR312W
1418,315,78,0.8015267175572519,YDR316W
1420,185,159,0.5377906976744186,YDR316W-A
1421,90,9,0.9090909090909092,YDR317W
1422,119,19,0.8623188405797102,YDR318W
1424,82,36,0.6949152542372882,YDR320W-B
1425,1334,553,0.7069422363540011,YDR321W
1426,299,346,0.4635658914728682,YDR322W
1429,16,17,0.4848484848484849,YDR325W
1430,193,45,0.8109243697478992,YDR325W
1431,123,32,0.7935483870967742,YDR330W
1432,344,176,0.6615384615384615,YDR331W
1433,54,6,0.9,YDR332W
1435,192,113,0.6295081967213115,YDR334W
1436,699,140,0.833134684147795,YDR335W
1437,17,22,0.4358974358974359,YDR335W
1438,65,68,0.4887218045112782,YDR336W
1440,837,113,0.8810526315789474,YDR337W
1461,672,541,0.5539983511953833,YDR347W
1466,237,89,0.7269938650306749,YDR351W
1467,1,7,0.125,YDR351W
1468,947,328,0.7427450980392157,YDR352W
1470,2694,657,0.8039391226499553,YDR353W
1474,25,10,0.7142857142857143,YDR354W
1475,0,1,0.0,YDR354W
1476,743,461,0.617109634551495,YDR354W
1478,179,81,0.6884615384615385,YDR356W
1479,69,37,0.6509433962264151,YDR358W
1484,108,74,0.5934065934065934,YDR363W
1486,9,1,0.9,YDR363W-A
1487,2304,827,0.7358671351006069,YDR363W-A
1490,1434,334,0.8110859728506787,YDR367W
1491,548,565,0.4923629829290206,YDR368W
1494,198,25,0.8878923766816144,YDR371W
1496,1399,468,0.7493304767005892,YDR373W
1498,192,110,0.6357615894039735,YDR374W-A
1499,182,86,0.6791044776119403,YDR376W
1500,13,1,0.9285714285714286,YDR377W
1501,6095,2677,0.6948244414044688,YDR377W
1502,4,0,1.0,YDR379W
1503,69,26,0.7263157894736842,YDR379W
1506,8,3,0.7272727272727273,YDR380W
1507,103,11,0.9035087719298246,YDR380W
1508,5688,218,0.963088384693532,YDR381W
1511,7,4,0.6363636363636364,YDR382W
1512,38347,5423,0.8761023532099612,YDR382W
1513,0,199,0.0,YDR382W
1516,14,8,0.6363636363636364,YDR385W
1517,15575,2711,0.8517445039921251,YDR385W
1520,47,13,0.7833333333333333,YDR386W
1526,1029,121,0.8947826086956522,YDR388W
1528,420,112,0.7894736842105263,YDR389W
1529,35,3,0.9210526315789472,YDR389W
1530,5,3,0.625,YDR389W
1531,2,2,0.5,YDR389W
1532,26,2,0.9285714285714286,YDR392W
1533,147,29,0.8352272727272727,YDR392W
1534,195,113,0.6331168831168831,YDR393W
1536,735,159,0.8221476510067114,YDR394W
1537,733,239,0.7541152263374485,YDR395W
1539,78,13,0.8571428571428571,YDR398W
1540,527,51,0.9117647058823528,YDR398W
1542,23,2,0.92,YDR399W
1543,4567,692,0.8684160486784559,YDR399W
1546,689,334,0.6735092864125122,YDR400W
1554,2,0,1.0,YDR405W
1555,139,54,0.7202072538860104,YDR405W
1556,34,2,0.9444444444444444,YDR406W
1560,70,29,0.7070707070707071,YDR409W
1561,637,793,0.44545454545454544,YDR412W
1565,140,86,0.6194690265486725,YDR416W
1566,39,14,0.7358490566037735,YDR418W
1567,12,20,0.375,YDR418W
1568,4,0,1.0,YDR418W
1569,58603,7770,0.8829343257047293,YDR418W
1570,45,50,0.4736842105263158,YDR419W
1571,108,32,0.7714285714285715,YDR420W
1572,250,56,0.8169934640522876,YDR420W
1573,1,0,1.0,YDR420W
1575,52,3,0.9454545454545454,YDR421W
1576,3,4,0.42857142857142855,YDR421W
1581,75,10,0.8823529411764706,YDR425W
1582,89,25,0.7807017543859649,YDR425W
1583,1276,107,0.9226319595083152,YDR427W
1584,958,356,0.7290715372907154,YDR432W
1585,296,495,0.3742098609355247,YDR434W
1586,21,6,0.7777777777777778,YDR436W
1587,107,7,0.9385964912280702,YDR436W
1588,10,4,0.7142857142857143,YDR436W
1589,206,122,0.6280487804878049,YDR437W
1591,30,6,0.8333333333333334,YDR438W
1592,222,18,0.925,YDR439W
1593,176,154,0.5333333333333333,YDR440W
1594,238,126,0.6538461538461539,YDR444W
1595,1,0,1.0,YDR446W
1596,125,77,0.6188118811881188,YDR448W
1597,15639,3766,0.8059263076526668,YDR450W
1602,805,194,0.8058058058058059,YDR452W
1605,11,23,0.3235294117647059,YDR456W
1606,16,2,0.8888888888888888,YDR456W
1607,955,335,0.7403100775193798,YDR456W
1608,316,135,0.7006651884700665,YDR457W
1610,117,9,0.9285714285714286,YDR460W
1612,2349,1189,0.6639344262295082,YDR461W
1613,475,167,0.7398753894080997,YDR462W
1614,241,327,0.4242957746478873,YDR463W
1615,16,1,0.9411764705882352,YDR464W
1616,13,2,0.8666666666666667,YDR466W
1617,51,89,0.3642857142857143,YDR466W
1618,468,173,0.7301092043681747,YDR469W
1619,64,76,0.4571428571428571,YDR471W
1620,25876,10920,0.7032286118056309,YDR471W
1622,32,166,0.16161616161616166,YDR472W
1623,724,245,0.7471620227038184,YDR472W
1628,3,1,0.75,YDR477W
1629,580,157,0.7869742198100407,YDR477W
1630,2,9,0.18181818181818185,YDR477W
1631,191,94,0.6701754385964912,YDR478W
1632,9,5,0.6428571428571429,YDR480W
1633,95,65,0.59375,YDR480W
1634,58,56,0.5087719298245614,YDR483W
1635,2479,616,0.8009693053311793,YDR483W
1636,158,50,0.7596153846153846,YDR484W
1638,286,139,0.6729411764705883,YDR489W
1639,1637,1016,0.6170373162457595,YDR492W
1640,28,7,0.8,YDR492W
1641,405,456,0.4703832752613241,YDR493W
1642,850,115,0.8808290155440415,YDR494W
1646,101,27,0.7890625,YDR499W
1647,19,7,0.7307692307692307,YDR501W
1654,2781,3000,0.4810586403736378,YDR510W
1655,555,238,0.699873896595208,YDR511W
1656,830,866,0.4893867924528302,YDR513W
1657,104,40,0.7222222222222222,YDR515W
1658,2,0,1.0,YDR515W
1659,11,15,0.4230769230769231,YDR517W
1660,4,1,0.8,YDR517W
1661,718,501,0.5890073831009024,YDR517W
1664,12,11,0.5217391304347826,YDR518W
1665,438,576,0.4319526627218935,YDR518W
1666,1200,1048,0.5338078291814946,YDR519W
1668,2031,389,0.8392561983471074,YDR525W-A
1669,9,7,0.5625,YDR527W
1670,230,176,0.5665024630541872,YDR527W
1673,341,89,0.7930232558139535,YDR528W
1674,540,142,0.7917888563049853,YDR531W
1679,6,3,0.6666666666666666,YDR536W
1680,2,5,0.2857142857142857,YDR536W
1682,52,68,0.43333333333333335,YDR538W
1683,685,475,0.5905172413793104,YDR538W
1684,265,140,0.654320987654321,YDR539W
1702,388,106,0.7854251012145749,YIL161W
1704,63,8,0.8873239436619719,YIL159W
1705,719,245,0.745850622406639,YIL158W
1706,397,148,0.7284403669724769,YIL156W-B
1707,169,14,0.9234972677595628,YIL156W
1709,206,34,0.8583333333333333,YIL153W
1712,126,97,0.5650224215246636,YIL152W
1716,144527,15978,0.9004516993240086,YIL148W
1721,47,29,0.618421052631579,YIL144W
1722,2115,283,0.8819849874895747,YIL142W
1723,515,139,0.7874617737003058,YIL140W
1727,74,14,0.8409090909090909,YIL136W
1730,7,1,0.875,YIL134W
1731,68,83,0.4503311258278146,YIL134W
1732,12,7,0.631578947368421,YIL134W
1733,259,159,0.6196172248803827,YIL134W
1737,185,125,0.5967741935483871,YIL130W
1738,11,6,0.6470588235294118,YIL130W
1739,418,203,0.6731078904991948,YIL128W
1740,346,48,0.8781725888324873,YIL126W
1741,773,663,0.5383008356545961,YIL125W
1742,161,51,0.7594339622641509,YIL125W
1744,696,191,0.7846674182638106,YIL124W
1745,2217,611,0.7839462517680339,YIL123W
1751,104,50,0.6753246753246753,YIL122W
1752,239,23,0.9122137404580152,YIL121W
1758,21,48,0.3043478260869565,YIL118W
1759,577,205,0.7378516624040921,YIL118W
1760,2,1,0.6666666666666666,YIL116W
1762,186,155,0.5454545454545454,YIL116W
1764,49,7,0.875,YIL113W
1765,136,25,0.8447204968944101,YIL112W
1766,144,36,0.8,YIL111W
1768,466,91,0.8366247755834829,YIL110W
1769,532,260,0.6717171717171717,YIL108W
1772,260,192,0.5752212389380531,YIL106W
1773,265,193,0.5786026200873362,YIL103W
1775,2,0,1.0,YIL100W
1776,9,0,1.0,YIL100W
1777,6,3,0.6666666666666666,YIL099W
1780,92,82,0.5287356321839081,YIL097W
1781,63,42,0.6,YIL095W
1782,51,14,0.7846153846153846,YIL092W
1783,1799,835,0.6829916476841306,YIL090W
1785,64,25,0.7191011235955056,YIL089W
1791,184,145,0.5592705167173252,YIL082W
1794,2558,1354,0.6538854805725971,YIL078W
1795,7,4,0.6363636363636364,YIL076W
1796,3161,510,0.8610732770362299,YIL076W
1810,1,0,1.0,YIL060W
1813,49,48,0.5051546391752577,YIL056W
1814,297,87,0.7734375,YIL056W
1815,34,20,0.6296296296296297,YIL056W
1816,44,32,0.5789473684210527,YIL056W
1818,14104,3368,0.8072344322344323,YIL053W
1822,85,20,0.8095238095238095,YIL050W
1823,434,96,0.8188679245283019,YIL050W
1825,398,62,0.8652173913043478,YIL049W
1826,10,6,0.625,YIL048W
1827,275,105,0.7236842105263158,YIL048W
1829,12,4,0.75,YIL046W-A
1830,8,2,0.8,YIL046W
1831,129,84,0.6056338028169014,YIL046W
1833,41,16,0.7192982456140351,YIL045W
1836,952,465,0.6718419195483416,YIL041W
1837,3915,532,0.8803687879469305,YIL040W
1839,27,25,0.5192307692307693,YIL039W
1840,993,354,0.7371937639198218,YIL039W
1843,167,73,0.6958333333333333,YIL036W
1846,0,1,0.0,YIL031W
1847,4,0,1.0,YIL031W
1848,58,127,0.31351351351351353,YIL031W
1849,18,26,0.4090909090909091,YIL028W
1850,24,2,0.9230769230769232,YIL028W
1854,17,5,0.7727272727272727,YIL022W
1855,639,200,0.7616209773539928,YIL022W
1858,441,671,0.3965827338129496,YIL021W
1859,269,12,0.9572953736654805,YIL019W
1860,11,1,0.9166666666666666,YIL018W
1861,22641,15731,0.5900396122172418,YIL018W
1866,31,15,0.6739130434782609,YIL016W
1867,498,566,0.4680451127819549,YIL016W
1868,622,467,0.5711662075298439,YIL015W
1871,504,279,0.6436781609195402,YIL014W
1874,23,3,0.8846153846153846,YIL011W
1875,94,46,0.6714285714285714,YIL011W
1876,505,104,0.8292282430213465,YIL010W
1879,236,61,0.7946127946127947,YIL009W
1880,62,5,0.9253731343283582,YIL009W
1881,491,124,0.7983739837398374,YIL009W
1882,1110,447,0.7129094412331407,YIL008W
1883,46,15,0.7540983606557377,YIL006W
1884,121,38,0.7610062893081762,YIL006W
1885,508,144,0.7791411042944786,YIL005W
1887,7,7,0.5,YIL003W
1888,227,70,0.7643097643097643,YIL003W
1889,2251,810,0.7353805945769356,YIL002W-A
1890,113,22,0.837037037037037,YIL001W
1896,129,78,0.6231884057971014,YIR003W
1898,421,207,0.6703821656050956,YIR004W
1899,239,67,0.7810457516339869,YIR005W
1900,62,36,0.6326530612244898,YIR007W
1902,185,65,0.74,YIR009W
1903,108,71,0.6033519553072626,YIR010W
1904,603,390,0.6072507552870091,YIR012W
1906,32,25,0.5614035087719298,YIR014W
1907,169,40,0.8086124401913876,YIR015W
1908,6,11,0.35294117647058826,YIR016W
1911,20,8,0.7142857142857143,YIR018W
1912,28,27,0.509090909090909,YIR018W
1917,523,188,0.7355836849507735,YIR021W
1919,1085,854,0.5595667870036101,YIR022W
1920,161,42,0.7931034482758621,YIR023W
1921,85,21,0.8018867924528302,YIR025W
1927,80,22,0.7843137254901961,YIR029W
1930,10,5,0.6666666666666666,YIR030W-A
1931,11,6,0.6470588235294118,YIR030W-A
1933,9,2,0.8181818181818182,YIR033W
1934,269,105,0.7192513368983957,YIR033W
1936,772,756,0.5052356020942408,YIR037W
1968,105,74,0.5865921787709497,YEL072W
1969,3778,1068,0.7796120511762278,YEL071W
1972,6,2,0.75,YEL070W
1974,17,22,0.4358974358974359,YEL066W
1975,1028,71,0.9353958143767059,YEL066W
1976,284,190,0.5991561181434599,YEL065W
1979,22,8,0.7333333333333333,YEL062W
1980,296,100,0.7474747474747475,YEL062W
1983,8,2,0.8,YEL059W
1984,1331,561,0.7034883720930233,YEL058W
1986,308,179,0.6324435318275154,YEL056W
1988,22,3,0.88,YEL052W
1989,395,224,0.6381260096930533,YEL052W
1990,1942,1344,0.5909920876445527,YEL051W
1993,9,2,0.8181818181818182,YEL049W
1994,0,2,0.0,YEL049W
1995,50,5,0.9090909090909092,YEL044W
1996,560,274,0.6714628297362111,YEL044W
1998,92,176,0.34328358208955223,YEL043W
1999,1372,1270,0.5193035579106737,YEL042W
2000,9,3,0.75,YEL041W
2001,25,2,0.925925925925926,YEL041W
2002,2556,521,0.8306792330191746,YEL040W
2007,2100,989,0.6798316607316284,YEL038W
2008,17,17,0.5,YEL034W
2009,57410,28594,0.6675270917631738,YEL034W
2010,2,129,0.015267175572519085,YEL033W
2011,0,278,0.0,YEL033W
2012,249,32,0.8861209964412812,YEL032W
2013,2368,764,0.756066411238825,YEL031W
2014,20,0,1.0,YEL030W
2017,61,28,0.6853932584269663,YEL028W
2018,22,7,0.7586206896551724,YEL028W
2019,38,9,0.8085106382978723,YEL028W
2021,11026,25544,0.30150396499863275,YEL027W
2023,18195,3706,0.830783982466554,YEL026W
2024,11,0,1.0,YEL024W
2025,3791,844,0.8179072276159655,YEL024W
2026,331,69,0.8275,YEL022W
2027,1079,358,0.7508698677800975,YEL021W
2028,2071,940,0.6878113583527068,YEL020W-A
2030,210,93,0.6930693069306929,YEL018W
2031,95,21,0.8189655172413793,YEL017W
2032,339,346,0.4948905109489051,YEL017W
2035,399,73,0.8453389830508474,YEL015W
2036,1052,531,0.6645609602021478,YEL013W
2037,181,48,0.7903930131004366,YEL012W
2039,65,10,0.8666666666666667,YEL011W
2045,82,46,0.640625,YEL007W
2046,1255,372,0.7713583282114321,YEL007W
2047,7,3,0.7,YEL007W
2048,384,97,0.7983367983367984,YEL006W
2049,409,192,0.6805324459234608,YEL004W
2050,0,1,0.0,YEL003W
2051,1322,1295,0.5051585785250287,YEL003W
2054,7,2,0.7777777777777778,YER001W
2055,2137,641,0.7692584593232541,YER001W
2057,1292,1124,0.5347682119205298,YER002W
2059,77,56,0.5789473684210527,YER004W
2060,1738,562,0.7556521739130435,YER004W
2061,71,78,0.4765100671140939,YER005W
2062,781,322,0.7080689029918404,YER006W
2063,28,39,0.41791044776119396,YER007W
2067,3,2,0.6,YER009W
2068,21554,8234,0.7235799650866122,YER009W
2071,82,16,0.8367346938775511,YER011W
2072,1133,622,0.6455840455840456,YER012W
2073,55,23,0.7051282051282052,YER013W
2074,98,23,0.8099173553719008,YER014W
2075,10,4,0.7142857142857143,YER015W
2079,0,3,0.0,YER016W
2080,462,187,0.7118644067796609,YER016W
2082,152,54,0.7378640776699029,YER019W
2083,482,122,0.7980132450331126,YER019W
2085,10,2,0.8333333333333334,YER020W
2086,215,122,0.6379821958456974,YER020W
2087,276,267,0.5082872928176796,YER021W
2088,249,27,0.9021739130434784,YER022W
2089,592,154,0.7935656836461126,YER023W
2090,2,0,1.0,YER024W
2092,34,8,0.8095238095238095,YER025W
2093,1254,3059,0.2907488986784141,YER025W
2098,562,1219,0.3155530600786075,YER030W
2100,97,41,0.7028985507246377,YER032W
2101,63,22,0.7411764705882353,YER034W
2102,386,165,0.7005444646098004,YER035W
2104,413,254,0.6191904047976012,YER037W
2105,32,0,1.0,YER038W-A
2107,205,24,0.8951965065502183,YER040W
2108,144,16,0.9,YER041W
2109,450,647,0.4102096627164996,YER042W
2115,73,25,0.7448979591836735,YER046W
2116,40,5,0.8888888888888888,YER046W
